37 Elements, 100 Iterations Max, -3.0 Tolerance, drho=-0.5

Iteration 1:
Distance	Gmeas	Depth	X1		X2		Ganom	Gcalc
253.31	-117.85	1.6582	4.2800	4.7999	-23.861	-16.282
253.85	-118.66	1.7018	4.7999	5.2750	-24.671	-17.337
254.26	-118.26	1.6606	5.2750	5.6699	-24.272	-17.594
254.64	-117.05	1.5320	5.6699	6.0800	-23.061	-18.033
255.08	-114.99	1.3507	6.0800	6.4550	-21.001	-17.695
255.39	-113.26	1.2028	6.4550	6.8249	-19.272	-17.236
255.82	-111.93	1.0925	6.8249	7.2150	-17.942	-16.717
256.17	-111.03	1.0445	7.2150	7.5349	-17.042	-15.699
256.46	-110.72	1.0171	7.5349	7.9149	-16.732	-15.526
256.93	-110.33	0.98398	7.9149	8.3499	-16.342	-15.274
257.33	-108.97	0.87522	8.3499	8.7949	-14.982	-14.567
257.82	-107.29	0.75474	8.7949	9.1900	-13.302	-13.403
258.12	-105.6	0.61797	9.1900	9.6850	-11.611	-12.462
258.81	-104.26	0.52967	9.6850	10.234	-10.272	-11.132
259.22	-103.78	0.53259	10.234	10.630	-9.7920	-9.9083
259.6	-103.69	0.54312	10.630	10.994	-9.7019	-9.4877
259.95	-103.83	0.55688	10.994	11.405	-9.8419	-9.5021
260.42	-104.07	0.58256	11.405	11.810	-10.081	-9.4750
260.76	-104.13	0.59250	11.810	12.195	-10.141	-9.4149
261.19	-104.07	0.58742	12.195	12.590	-10.081	-9.4150
261.55	-103.63	0.54555	12.590	13.039	-9.6419	-9.3482
262.09	-103.2	0.51301	13.039	13.514	-9.2120	-9.0485
262.5	-103.62	0.55324	13.514	13.989	-9.6320	-9.0488
263.04	-104.21	0.59708	13.989	14.494	-10.221	-9.3956
263.51	-104.32	0.61556	14.494	14.905	-10.331	-9.2698
263.86	-103.45	0.51670	14.905	15.565	-9.4620	-9.4594
264.83	-101.72	0.39065	15.565	16.299	-7.7319	-8.1423
265.33	-99.888	0.28299	16.299	16.799	-5.9000	-6.3497
265.83	-97.987	0.16705	16.799	17.299	-3.9989	-4.5172
266.33	-96.32	0.08128	17.299	17.884	-2.3319	-2.6508
267.0	-94.988	0.02309	17.884	18.555	-1.0	-1.1828

Iteration 4:
Distance	Gmeas	Depth	X1		X2		Ganom	Gcalc
248.78	-99.838	0.41068	-0.25499	0.25499	-5.8499	-5.2199
249.29	-102.47	0.48506	0.25499	1.6799	-8.482	-8.4052
251.63	-106.34	0.76964	1.6799	2.9799	-12.352	-11.792
251.89	-108.92	1.2389	2.9799	3.3249	-14.932	-11.025
252.32	-111.92	1.4933	3.3249	3.7849	-17.932	-13.577
252.81	-115.15	1.7917	3.7849	4.2800	-21.162	-15.960
253.31	-117.85	2.0199	4.2800	4.7999	-23.861	-18.214
253.85	-118.66	2.0518	4.7999	5.2750	-24.671	-19.487
254.26	-118.26	1.9793	5.2750	5.6699	-24.272	-19.856
254.64	-117.05	1.7719	5.6699	6.0800	-23.061	-20.351
255.08	-114.99	1.5085	6.0800	6.4550	-21.001	-19.938
255.39	-113.26	1.2999	6.4550	6.8249	-19.272	-19.326
255.82	-111.93	1.1509	6.8249	7.2150	-17.942	-18.587
256.17	-111.03	1.1086	7.2150	7.5349	-17.042	-17.377
256.46	-110.72	1.0746	7.5349	7.9149	-16.732	-17.051
256.93	-110.33	1.0349	7.9149	8.3499	-16.342	-16.635
257.33	-108.97	0.89501	8.3499	8.7949	-14.982	-15.697
257.82	-107.29	0.74992	8.7949	9.1900	-13.302	-14.275
258.12	-105.6	0.57737	9.1900	9.6850	-11.611	-12.929
258.81	-104.26	0.48862	9.6850	10.234	-10.272	-11.258
259.22	-103.78	0.52703	10.234	10.630	-9.7920	-10.087
259.6	-103.69	0.55334	10.630	10.994	-9.7019	-9.7681
259.95	-103.83	0.57310	10.994	11.405	-9.8419	-9.8564
260.42	-104.07	0.61153	11.405	11.810	-10.081	-9.9061
260.76	-104.13	0.62720	11.810	12.195	-10.141	-9.9031
261.19	-104.07	0.61925	12.195	12.590	-10.081	-9.9245
261.55	-103.63	0.55957	12.590	13.039	-9.6419	-9.7903
262.09	-103.2	0.52082	13.039	13.514	-9.2120	-9.4004
262.5	-103.62	0.58107	13.514	13.989	-9.6320	-9.4468
263.04	-104.21	0.63652	13.989	14.494	-10.221	-9.8814
263.51	-104.32	0.66624	14.494	14.905	-10.331	-9.8212
263.86	-103.45	0.51682	14.905	15.565	-9.4620	-9.8065
264.83	-101.72	0.37106	15.565	16.299	-7.7319	-8.1383
265.33	-99.888	0.26152	16.299	16.799	-5.9000	-6.1998
265.83	-97.987	0.14232	16.799	17.299	-3.9989	-4.2045
266.33	-96.32	0.06607	17.299	17.884	-2.3319	-2.4054
267.0	-94.988	0.01437	17.884	18.555	-1.0	-1.0574

Iteration 5:
Distance	Gmeas	Depth	X1		X2		Ganom	Gcalc
